id,nafis_raw_id,nafis_price_date,county,town,variety,commodity,unit,kg,code,rowno,price,average,max,min,price_date
12591,229,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Cabbages,Ext Bag,126,9,26,3500,3050,4000,2500,17/04/2012
12592,230,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Cooking Bananas,Med Bunch,22,2,27,650,593,650,1000,17/04/2012
12593,231,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Ripe Bananas,Med Bunch,14,3,28,575,584,660,1120,17/04/2012
12594,232,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Carrots,Ext Bag,138,13,29,5000,3457,5000,2000,17/04/2012
12595,233,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Tomatoes,Lg Box,64,32,30,4050,3612,4050,3000,17/04/2012
12596,234,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Onions Dry,net,13,22,31,1300,1308,1450,1200,17/04/2012
12597,235,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Spring Onions,Bag,142,23,32,2000,1460,2000,1000,17/04/2012
12598,236,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Chillies,Bag,38,11,33,2300,2932,4560,1600,17/04/2012
12599,237,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Cucumber,Bag,50,14,34,2000,2100,2400,1900,17/04/2012
12600,238,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Capsicums,Bag,50,12,35,3000,3283,4800,1800,17/04/2012
12601,239,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Brinjals,Bag,44,8,36,1800,1652,1800,1500,17/04/2012
12602,240,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Cauliflower,crate,39,10,37,2730,2715,2730,2700,17/04/2012
12603,241,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Lettuce,Bag,51,17,38,2500,3767,6000,2500,17/04/2012
12604,243,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Oranges,Bag,93,24,40,3200,2925,3450,2500,17/04/2012
12605,244,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Lemons,Bag,95,16,41,1200,1400,700,1200,17/04/2012
12606,245,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Mangoes Local,Bag,126,21,42,2360,2360,2600,1880,17/04/2012
12607,246,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Mangoes Ngowe,Sm Basket,25,36,43,750,1212,770,2200,17/04/2012
12608,248,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Pineapples,Dozen,12.8000002,28,45,650,650,780,480,17/04/2012
12609,249,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Pawpaw,Lg Box,54,26,46,800,1783,800,1000,17/04/2012
12610,250,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Avocado,Bag,90,1,47,3500,2850,6000,1200,17/04/2012
12611,251,2012-04-17,Mombasa,Mombasa,HORTICULTURE,Kales,Bag,50,15,48,2000,1950,2700,1000,17/04/2012
12612,252,2012-04-17,Mombasa,Mombasa,OTHERS,Eggs,Tray,5,47,49,270,298,350,270,17/04/2012
12613,215,2012-04-17,Mombasa,Mombasa,CEREAL,Wheat,Bag,90,48,12,4200,4200,5400,3000,17/04/2012
12614,75,2012-01-11,Mombasa,Mombasa,HORTICULTURE,Oranges,Bag,93,24,40,2000,2772,4250,2000,11/01/2012
12615,76,2012-01-11,Mombasa,Mombasa,HORTICULTURE,Lemons,Bag,95,16,41,1200,1543,800,1200,11/01/2012
12616,77,2012-01-11,Mombasa,Mombasa,HORTICULTURE,Mangoes Local,Bag,126,21,42,900,1826,900,1800,11/01/2012
12617,78,2012-01-11,Mombasa,Mombasa,HORTICULTURE,Mangoes Ngowe,Sm Basket,25,36,43,500,620,800,500,11/01/2012
12618,80,2012-01-11,Mombasa,Mombasa,HORTICULTURE,Pineapples,Dozen,12.8000002,28,45,840,623,840,480,11/01/2012
12619,81,2012-01-11,Mombasa,Mombasa,HORTICULTURE,Pawpaw,Lg Box,54,26,46,1000,1604,800,1000,11/01/2012
12620,82,2012-01-11,Mombasa,Mombasa,HORTICULTURE,Avocado,Bag,90,1,47,3000,2575,900,1000,11/01/2012
12621,83,2012-01-11,Mombasa,Mombasa,HORTICULTURE,Kales,Bag,50,15,48,2800,1389,800,1000,11/01/2012
12622,84,2012-01-11,Mombasa,Mombasa,OTHERS,Eggs,Tray,5,47,49,330,290,350,250,11/01/2012
12623,79,2012-01-11,Mombasa,Mombasa,HORTICULTURE,Limes,net,13,18,44,550,550,600,500,11/01/2012
12624,43,2012-01-11,Mombasa,Mombasa,CEREAL,Dry Maize,Bag,90,20,8,3200,3113,3600,2200,11/01/2012
12625,44,2012-01-11,Mombasa,Mombasa,CEREAL,Green Maize,Ext Bag,115,19,9,2900,2600,4000,1600,11/01/2012
12626,45,2012-01-11,Mombasa,Mombasa,CEREAL,Finger Millet,Bag,90,41,10,4950,5181,7200,4500,11/01/2012
12627,46,2012-01-11,Mombasa,Mombasa,CEREAL,Sorghum,Bag,90,42,11,4050,3956,5400,2700,11/01/2012
12628,47,2012-01-11,Mombasa,Mombasa,CEREAL,Wheat,Bag,90,48,12,4300,4300,6000,2900,11/01/2012
12629,48,2012-01-11,Mombasa,Mombasa,LEGUMES,Beans Canadian,Bag,90,4,13,5800,5800,7200,3800,11/01/2012
12630,49,2012-01-11,Mombasa,Mombasa,LEGUMES,Beans Rosecoco,Bag,90,5,14,5900,5688,7200,3800,11/01/2012
12631,50,2012-01-11,Mombasa,Mombasa,LEGUMES,Beans Mwitemania,Bag,90,7,15,5200,5275,7000,3800,11/01/2012
12632,51,2012-01-11,Mombasa,Mombasa,LEGUMES,Mwezi Moja,Bag,90,6,16,5700,5700,7200,4800,11/01/2012
12633,52,2012-01-11,Mombasa,Mombasa,OTHERS,Beans Dolichos (Njahi),Bag,90,0,17,6300,7113,9000,5400,11/01/2012
12634,53,2012-01-11,Mombasa,Mombasa,LEGUMES,Green Gram,Bag,90,46,18,6300,7944,9600,10800,11/01/2012
12635,54,2012-01-11,Mombasa,Mombasa,LEGUMES,Cowpeas,Bag,90,45,19,6300,6848,7600,10000,11/01/2012
12636,756,2012-07-10,Mombasa,Mombasa,OTHERS,Eggs,Tray,5,47,49,330,303,330,280,10/07/2012
12637,715,2012-07-10,Mombasa,Mombasa,CEREAL,Dry Maize,Bag,90,20,8,3300,3429,4000,2800,10/07/2012
12638,724,2012-07-10,Mombasa,Mombasa,OTHERS,Beans Dolichos (Njahi),Bag,90,0,17,7650,8042,8000,10800,10/07/2012
12639,725,2012-07-10,Mombasa,Mombasa,LEGUMES,Green Gram,Bag,90,46,18,5850,7921,9800,13500,10/07/2012
12640,726,2012-07-10,Mombasa,Mombasa,LEGUMES,Cowpeas,Bag,90,45,19,5000,6733,9500,5000,10/07/2012
12641,727,2012-07-10,Mombasa,Mombasa,LEGUMES,Fresh Peas,Bag,51,27,20,2500,2662,3500,1530,10/07/2012
12642,728,2012-07-10,Mombasa,Mombasa,LEGUMES,Groundnuts,Bag,110,44,21,12100,11664,9200,10800,10/07/2012
12643,729,2012-07-10,Mombasa,Mombasa,ROOTS & TUBERS,Red Irish Potatoes,Bag,110,29,22,2500,2860,4000,2000,10/07/2012
12644,730,2012-07-10,Mombasa,Mombasa,ROOTS & TUBERS,White Irish Potatoes,Bag,110,30,23,2800,2793,4000,1500,10/07/2012
12645,731,2012-07-10,Mombasa,Mombasa,ROOTS & TUBERS,Cassava Fresh,Bag,98.8000031,43,24,2300,2400,3800,1500,10/07/2012
12646,732,2012-07-10,Mombasa,Mombasa,ROOTS & TUBERS,Sweet Potatoes,Bag,98,31,25,2800,2820,3920,1800,10/07/2012
12647,733,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Cabbages,Ext Bag,126,9,26,4800,1990,900,1200,10/07/2012
12648,734,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Cooking Bananas,Med Bunch,22,2,27,550,536,800,300,10/07/2012
12649,735,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Ripe Bananas,Med Bunch,14,3,28,500,480,650,300,10/07/2012
12650,737,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Tomatoes,Lg Box,64,32,30,1500,2600,4200,1500,10/07/2012
12651,738,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Onions Dry,net,13,22,31,900,1106,900,1000,10/07/2012
12652,739,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Spring Onions,Bag,142,23,32,1500,1762,600,1420,10/07/2012
12653,740,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Chillies,Bag,38,11,33,1900,2860,4000,1200,10/07/2012
12654,741,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Cucumber,Bag,50,14,34,1500,2267,3500,1500,10/07/2012
12655,742,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Capsicums,Bag,50,12,35,3250,3107,800,1500,10/07/2012
12656,743,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Brinjals,Bag,44,8,36,1100,1670,2500,1100,10/07/2012
12657,744,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Cauliflower,crate,39,10,37,1170,2185,3200,1170,10/07/2012
12658,745,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Lettuce,Bag,51,17,38,1800,2600,3400,1800,10/07/2012
12659,746,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Passion Fruits,Bag,57,25,39,5500,3820,5500,2420,10/07/2012
12660,747,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Oranges,Bag,93,24,40,2000,2463,3000,2000,10/07/2012
12661,748,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Lemons,Bag,95,16,41,900,1436,900,1000,10/07/2012
12662,749,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Mangoes Local,Bag,126,21,42,1000,1860,2600,1000,10/07/2012
12663,750,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Mangoes Ngowe,Sm Basket,25,36,43,600,958,750,1050,10/07/2012
12664,751,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Limes,net,13,18,44,1000,767,700,1000,10/07/2012
12665,752,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Pineapples,Dozen,12.8000002,28,45,840,753,840,1200,10/07/2012
12666,753,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Pawpaw,Lg Box,54,26,46,1000,1564,2400,1000,10/07/2012
12667,754,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Avocado,Bag,90,1,47,2500,2333,800,1500,10/07/2012
12668,755,2012-07-10,Mombasa,Mombasa,HORTICULTURE,Kales,Bag,50,15,48,1200,1086,800,1000,10/07/2012
12669,807,2012-04-27,Mombasa,Mombasa,LEGUMES,Mwezi Moja,Bag,90,6,16,5957,5957,7200,4500,27/04/2012
12670,808,2012-04-27,Mombasa,Mombasa,OTHERS,Beans Dolichos (Njahi),Bag,90,0,17,6480,7357,9000,6300,27/04/2012
12671,809,2012-04-27,Mombasa,Mombasa,LEGUMES,Green Gram,Bag,90,46,18,6642,7919,9200,13680,27/04/2012
12672,810,2012-04-27,Mombasa,Mombasa,LEGUMES,Cowpeas,Bag,90,45,19,6210,6823,9000,5400,27/04/2012
12673,811,2012-04-27,Mombasa,Mombasa,LEGUMES,Fresh Peas,Bag,51,27,20,2652,3496,4500,2652,27/04/2012
12674,812,2012-04-27,Mombasa,Mombasa,LEGUMES,Groundnuts,Bag,110,44,21,13350,11497,7000,10000,27/04/2012
12675,813,2012-04-27,Mombasa,Mombasa,ROOTS & TUBERS,Red Irish Potatoes,Bag,110,29,22,3910,4741,6000,3000,27/04/2012
12676,814,2012-04-27,Mombasa,Mombasa,ROOTS & TUBERS,White Irish Potatoes,Bag,110,30,23,5340,4902,6000,3700,27/04/2012
12677,815,2012-04-27,Mombasa,Mombasa,ROOTS & TUBERS,Cassava Fresh,Bag,98.8000031,43,24,1760,2169,4000,1070,27/04/2012
12678,816,2012-04-27,Mombasa,Mombasa,ROOTS & TUBERS,Sweet Potatoes,Bag,98,31,25,3680,2885,4650,1700,27/04/2012
12679,817,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Cabbages,Ext Bag,126,9,26,2900,2451,4750,1000,27/04/2012
12680,818,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Cooking Bananas,Med Bunch,22,2,27,500,571,900,1000,27/04/2012
12681,819,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Ripe Bananas,Med Bunch,14,3,28,420,636,650,1022,27/04/2012
12682,820,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Carrots,Ext Bag,138,13,29,5200,3645,800,2000,27/04/2012
12683,821,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Tomatoes,Lg Box,64,32,30,2350,3152,800,2350,27/04/2012
12684,822,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Onions Dry,net,13,22,31,1060,1377,975,1000,27/04/2012
12685,823,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Spring Onions,Bag,142,23,32,1230,1585,800,1000,27/04/2012
12686,824,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Chillies,Bag,38,11,33,1650,2531,4616,1200,27/04/2012
12687,825,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Cucumber,Bag,50,14,34,2900,2325,2900,1900,27/04/2012
12688,826,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Capsicums,Bag,50,12,35,2950,2787,4920,1500,27/04/2012
12689,827,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Brinjals,Bag,44,8,36,1144,1559,1790,1144,27/04/2012
12690,828,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Cauliflower,crate,39,10,37,5414,4097,5414,2780,27/04/2012
12691,829,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Lettuce,Bag,51,17,38,2846,3917,6000,2740,27/04/2012
12692,830,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Passion Fruits,Bag,57,25,39,4370,3325,4680,1700,27/04/2012
12693,831,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Oranges,Bag,93,24,40,2720,2815,4500,1400,27/04/2012
12694,832,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Lemons,Bag,95,16,41,1070,1418,700,10,27/04/2012
12695,833,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Mangoes Local,Bag,126,21,42,2265,2265,500,1500,27/04/2012
12696,834,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Mangoes Ngowe,Sm Basket,25,36,43,576,1144,802,1000,27/04/2012
12697,835,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Limes,net,13,18,44,600,603,610,600,27/04/2012
12698,836,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Pineapples,Dozen,12.8000002,28,45,1140,692,728,1140,27/04/2012
12699,837,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Pawpaw,Lg Box,54,26,46,800,1596,800,1067,27/04/2012
12700,838,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Avocado,Bag,90,1,47,3500,2086,900,1000,27/04/2012
12701,839,2012-04-27,Mombasa,Mombasa,HORTICULTURE,Kales,Bag,50,15,48,1780,1249,960,1000,27/04/2012
12702,840,2012-04-27,Mombasa,Mombasa,OTHERS,Eggs,Tray,5,47,49,280,298,360,260,27/04/2012
12703,1186,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Cabbages,Ext Bag,126,9,26,3500,1918,400,1200,06/07/2012
12704,1187,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Cooking Bananas,Med Bunch,22,2,27,650,503,800,0,06/07/2012
12705,1188,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Ripe Bananas,Med Bunch,14,3,28,440,584,640,1200,06/07/2012
12706,1189,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Carrots,Ext Bag,138,13,29,6500,4865,9000,1200,06/07/2012
12707,1190,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Tomatoes,Lg Box,64,32,30,2700,3056,4500,2000,06/07/2012
12708,1191,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Onions Dry,net,13,22,31,900,1063,900,1000,06/07/2012
12709,1192,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Spring Onions,Bag,142,23,32,1500,1217,600,0,06/07/2012
12710,1193,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Chillies,Bag,38,11,33,1900,2286,4000,0,06/07/2012
12711,509,2012-03-03,Mombasa,Mombasa,CEREAL,Wheat,Bag,90,48,12,3360,3360,5400,2500,03/03/2012
12712,510,2012-03-03,Mombasa,Mombasa,LEGUMES,Beans Canadian,Bag,90,4,13,6125,6125,7200,4500,03/03/2012
12713,511,2012-03-03,Mombasa,Mombasa,LEGUMES,Beans Rosecoco,Bag,90,5,14,6120,5967,6800,4500,03/03/2012
12714,512,2012-03-03,Mombasa,Mombasa,LEGUMES,Beans Mwitemania,Bag,90,7,15,6060,5690,6750,4500,03/03/2012
12715,513,2012-03-03,Mombasa,Mombasa,LEGUMES,Mwezi Moja,Bag,90,6,16,5909,5909,7160,4500,03/03/2012
12716,514,2012-03-03,Mombasa,Mombasa,OTHERS,Beans Dolichos (Njahi),Bag,90,0,17,6480,7485,9000,6300,03/03/2012
12717,515,2012-03-03,Mombasa,Mombasa,LEGUMES,Green Gram,Bag,90,46,18,6300,7727,9000,13500,03/03/2012
12718,516,2012-03-03,Mombasa,Mombasa,LEGUMES,Cowpeas,Bag,90,45,19,4950,6621,8280,4700,03/03/2012
12719,517,2012-03-03,Mombasa,Mombasa,LEGUMES,Fresh Peas,Bag,51,27,20,3500,3672,4500,2800,03/03/2012
12720,518,2012-03-03,Mombasa,Mombasa,LEGUMES,Groundnuts,Bag,110,44,21,12430,11436,7000,10000,03/03/2012
12721,519,2012-03-03,Mombasa,Mombasa,ROOTS & TUBERS,Red Irish Potatoes,Bag,110,29,22,2950,4050,5000,2950,03/03/2012
12722,520,2012-03-03,Mombasa,Mombasa,ROOTS & TUBERS,White Irish Potatoes,Bag,110,30,23,3350,4185,5380,2800,03/03/2012
12723,521,2012-03-03,Mombasa,Mombasa,ROOTS & TUBERS,Cassava Fresh,Bag,98.8000031,43,24,2240,2338,3868,1500,03/03/2012
12724,522,2012-03-03,Mombasa,Mombasa,ROOTS & TUBERS,Sweet Potatoes,Bag,98,31,25,3120,3313,5400,1500,03/03/2012
12725,523,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Cabbages,Ext Bag,126,9,26,4900,3167,5720,1000,03/03/2012
12726,524,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Cooking Bananas,Med Bunch,22,2,27,570,563,630,1000,03/03/2012
12727,525,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Ripe Bananas,Med Bunch,14,3,28,400,637,700,1120,03/03/2012
12728,526,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Carrots,Ext Bag,138,13,29,3650,3733,6400,1800,03/03/2012
12729,527,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Tomatoes,Lg Box,64,32,30,1740,3010,800,1500,03/03/2012
12730,528,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Onions Dry,net,13,22,31,1320,1129,910,1040,03/03/2012
12731,529,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Spring Onions,Bag,142,23,32,1200,1860,800,1200,03/03/2012
12732,530,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Chillies,Bag,38,11,33,3440,3223,7000,1200,03/03/2012
12733,531,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Cucumber,Bag,50,14,34,1150,2370,4020,1150,03/03/2012
12734,532,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Capsicums,Bag,50,12,35,3600,2889,5000,1500,03/03/2012
12735,533,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Brinjals,Bag,44,8,36,820,1588,820,1500,03/03/2012
12736,534,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Cauliflower,crate,39,10,37,1412,2026,2640,1412,03/03/2012
12737,535,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Lettuce,Bag,51,17,38,1680,3407,6000,1680,03/03/2012
12738,536,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Passion Fruits,Bag,57,25,39,5000,3613,5200,1700,03/03/2012
12739,537,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Oranges,Bag,93,24,40,3200,2830,3400,2200,03/03/2012
12740,538,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Lemons,Bag,95,16,41,1340,1377,750,1200,03/03/2012
12741,539,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Mangoes Local,Bag,126,21,42,1984,1984,700,2000,03/03/2012
12742,540,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Mangoes Ngowe,Sm Basket,25,36,43,884,992,884,2300,03/03/2012
12743,541,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Limes,net,13,18,44,630,590,630,500,03/03/2012
12744,542,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Pineapples,Dozen,12.8000002,28,45,975,694,975,480,03/03/2012
12745,543,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Pawpaw,Lg Box,54,26,46,880,1566,880,1000,03/03/2012
12746,544,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Avocado,Bag,90,1,47,2700,2335,800,1000,03/03/2012
12747,545,2012-03-03,Mombasa,Mombasa,HORTICULTURE,Kales,Bag,50,15,48,3010,2074,3010,1333,03/03/2012
12748,546,2012-03-03,Mombasa,Mombasa,OTHERS,Eggs,Tray,5,47,49,300,302,350,267,03/03/2012
12749,148,2012-10-03,Mombasa,Mombasa,HORTICULTURE,Carrots,Ext Bag,138,13,29,2000,2540,5200,1000,03/10/2012
12750,1197,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Cauliflower,crate,39,10,37,1950,1750,3300,0,06/07/2012
12751,1198,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Lettuce,Bag,51,17,38,2000,1600,2800,0,06/07/2012
12752,1199,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Passion Fruits,Bag,57,25,39,5000,3321,5000,0,06/07/2012
12753,1200,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Oranges,Bag,93,24,40,2200,2578,3700,1800,06/07/2012
12754,1201,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Lemons,Bag,95,16,41,700,1169,700,0,06/07/2012
12755,1202,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Mangoes Local,Bag,126,21,42,1600,1863,800,1200,06/07/2012
12756,1204,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Limes,net,13,18,44,900,530,900,0,06/07/2012
12757,1205,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Pineapples,Dozen,12.8000002,28,45,1080,873,750,1080,06/07/2012
12758,1206,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Pawpaw,Lg Box,54,26,46,700,1326,700,0,06/07/2012
12759,1207,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Avocado,Bag,90,1,47,2700,1878,900,1300,06/07/2012
12760,1208,2012-07-06,Mombasa,Mombasa,HORTICULTURE,Kales,Bag,50,15,48,1500,983,800,1100,06/07/2012
12761,1209,2012-07-06,Mombasa,Mombasa,OTHERS,Eggs,Tray,5,47,49,330,293,330,260,06/07/2012
12762,1252,2012-05-14,Mombasa,Mombasa,CEREAL,Dry Maize,Bag,90,20,8,3500,3494,4400,2740,14/05/2012
12763,1253,2012-05-14,Mombasa,Mombasa,CEREAL,Green Maize,Ext Bag,115,19,9,6900,3433,6900,2000,14/05/2012
12764,1254,2012-05-14,Mombasa,Mombasa,CEREAL,Finger Millet,Bag,90,41,10,4860,5696,7000,4500,14/05/2012
12765,1255,2012-05-14,Mombasa,Mombasa,CEREAL,Sorghum,Bag,90,42,11,2700,3845,7000,2400,14/05/2012
12766,1256,2012-05-14,Mombasa,Mombasa,CEREAL,Wheat,Bag,90,48,12,3540,3540,5400,2500,14/05/2012
12767,1257,2012-05-14,Mombasa,Mombasa,LEGUMES,Beans Canadian,Bag,90,4,13,5920,5920,7200,4500,14/05/2012
12768,1258,2012-05-14,Mombasa,Mombasa,LEGUMES,Beans Rosecoco,Bag,90,5,14,6300,6470,9000,4500,14/05/2012
12769,1259,2012-05-14,Mombasa,Mombasa,LEGUMES,Beans Mwitemania,Bag,90,7,15,6600,5844,7200,4500,14/05/2012
12770,1260,2012-05-14,Mombasa,Mombasa,LEGUMES,Mwezi Moja,Bag,90,6,16,6000,6000,7000,4500,14/05/2012
12771,1261,2012-05-14,Mombasa,Mombasa,OTHERS,Beans Dolichos (Njahi),Bag,90,0,17,7200,7750,8100,10800,14/05/2012
12772,1262,2012-05-14,Mombasa,Mombasa,LEGUMES,Green Gram,Bag,90,46,18,6480,8098,9500,14400,14/05/2012
12773,1263,2012-05-14,Mombasa,Mombasa,LEGUMES,Cowpeas,Bag,90,45,19,5850,6895,9000,5300,14/05/2012
12774,1264,2012-05-14,Mombasa,Mombasa,LEGUMES,Fresh Peas,Bag,51,27,20,5500,4297,5500,3000,14/05/2012
12775,1265,2012-05-14,Mombasa,Mombasa,LEGUMES,Groundnuts,Bag,110,44,21,12650,11900,7000,10000,14/05/2012
12776,1266,2012-05-14,Mombasa,Mombasa,ROOTS & TUBERS,Red Irish Potatoes,Bag,110,29,22,3800,4780,6000,3500,14/05/2012
12777,1267,2012-05-14,Mombasa,Mombasa,ROOTS & TUBERS,White Irish Potatoes,Bag,110,30,23,4100,5078,6000,3700,14/05/2012
12778,1291,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Avocado,Bag,90,1,47,2650,2215,900,1500,14/05/2012
12779,1293,2012-05-14,Mombasa,Mombasa,OTHERS,Eggs,Tray,5,47,49,300,287,320,250,14/05/2012
12780,1271,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Cooking Bananas,Med Bunch,22,2,27,500,528,580,1100,14/05/2012
12781,1272,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Ripe Bananas,Med Bunch,14,3,28,475,555,620,1120,14/05/2012
12782,1273,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Carrots,Ext Bag,138,13,29,5000,3467,5000,1800,14/05/2012
12783,1274,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Tomatoes,Lg Box,64,32,30,2200,2840,800,1400,14/05/2012
12784,1275,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Onions Dry,net,13,22,31,900,1026,900,1000,14/05/2012
12785,1276,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Spring Onions,Bag,142,23,32,1500,1578,2500,1000,14/05/2012
12786,1277,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Chillies,Bag,38,11,33,1140,2723,3800,1140,14/05/2012
12787,1278,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Cucumber,Bag,50,14,34,2000,1867,2000,1600,14/05/2012
12788,1279,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Capsicums,Bag,50,12,35,3000,2978,6000,1500,14/05/2012
12789,1280,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Brinjals,Bag,44,8,36,900,1325,900,1000,14/05/2012
12790,1281,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Cauliflower,crate,39,10,37,2730,2915,3100,2730,14/05/2012
12791,1282,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Lettuce,Bag,51,17,38,2500,2750,3000,2500,14/05/2012
12792,1283,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Passion Fruits,Bag,57,25,39,4000,3578,6000,1700,14/05/2012
12793,1284,2012-05-14,Mombasa,Mombasa,HORTICULTURE,Oranges,Bag,93,24,40,1800,2530,3600,1000,14/05/2012
