county,nafis_date,variety,commodity,unit,kg,nafis_prices,season,avg_temp,max_temp,min_temp,precipitation_mm,annual_avg_inflation,twelve_month_inflation,household_sizes,total_household_demand_kg
Kisumu,21/09/2018,Horticulture,Kales,Bag,50,0,normal,30,35,17,2,4.56,4.91,272166,1665656
Kisumu,22/09/2018,Horticulture,Kales,Bag,50,0,normal,30,35,17,1,4.56,4.91,272166,1665656
Kisumu,23/09/2018,Horticulture,Kales,Bag,50,0,normal,30,37,16,1,4.56,4.91,272166,1665656
Kisumu,24/09/2018,Horticulture,Kales,Bag,50,0,normal,30,35,17,0,4.56,4.91,272166,1665656
Kisumu,25/09/2018,Horticulture,Kales,Bag,50,0,normal,30,37,17,0,4.56,4.91,272166,1665656
Kisumu,26/09/2018,Horticulture,Kales,Bag,50,0,normal,30,37,16,1,4.56,4.91,272166,1665656
Kisumu,27/09/2018,Horticulture,Kales,Bag,50,0,normal,30,36,17,0,4.56,4.91,272166,1665656
Kisumu,28/09/2018,Horticulture,Kales,Bag,50,0,normal,31,37,16,1,4.56,4.91,272166,1665656
Kisumu,29/09/2018,Horticulture,Kales,Bag,50,0,normal,31,37,17,1,4.56,4.91,272166,1665656
Kisumu,30/09/2018,Horticulture,Kales,Bag,50,0,normal,31,37,17,1,4.56,4.91,272166,1665656
Kisumu,01/10/2018,Horticulture,Kales,Bag,50,0,normal,31,37,16,1,4.5,6.67,273074,1671213
Kisumu,02/10/2018,Horticulture,Kales,Bag,50,0,normal,31,38,18,0,4.5,6.67,273074,1671213
Kisumu,03/10/2018,Horticulture,Kales,Bag,50,0,normal,31,37,17,0,4.5,6.67,273074,1671213
Kisumu,04/10/2018,Horticulture,Kales,Bag,50,0,normal,31,38,17,0,4.5,6.67,273074,1671213
Kisumu,05/10/2018,Horticulture,Kales,Bag,50,0,normal,31,38,17,7,4.5,6.67,273074,1671213
Kisumu,06/10/2018,Horticulture,Kales,Bag,50,0,normal,31,35,16,4,4.5,6.67,273074,1671213
Kisumu,07/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,17,0,4.5,6.67,273074,1671213
Kisumu,08/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,17,3,4.5,6.67,273074,1671213
Kisumu,09/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,17,6,4.5,6.67,273074,1671213
Kisumu,10/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,16,4,4.5,6.67,273074,1671213
Kisumu,11/10/2018,Horticulture,Kales,Bag,50,0,normal,31,35,17,4,4.5,6.67,273074,1671213
Kisumu,12/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,16,3,4.5,6.67,273074,1671213
Kisumu,13/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,17,4,4.5,6.67,273074,1671213
Kisumu,14/10/2018,Horticulture,Kales,Bag,50,0,normal,31,35,17,0,4.5,6.67,273074,1671213
Kisumu,15/10/2018,Horticulture,Kales,Bag,50,0,normal,31,37,16,0,4.5,6.67,273074,1671213
Kisumu,16/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,16,1,4.5,6.67,273074,1671213
Kisumu,17/10/2018,Horticulture,Kales,Bag,50,0,normal,31,35,16,2,4.5,6.67,273074,1671213
Kisumu,18/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,16,2,4.5,6.67,273074,1671213
Kisumu,19/10/2018,Horticulture,Kales,Bag,50,0,normal,31,35,16,0,4.5,6.67,273074,1671213
Kisumu,20/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,16,0,4.5,6.67,273074,1671213
Kisumu,21/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,16,0,4.5,6.67,273074,1671213
Kisumu,22/10/2018,Horticulture,Kales,Bag,50,0,normal,31,37,16,0,4.5,6.67,273074,1671213
Kisumu,23/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,16,0,4.5,6.67,273074,1671213
Kisumu,24/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,16,1,4.5,6.67,273074,1671213
Kisumu,25/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,16,1,4.5,6.67,273074,1671213
Kisumu,26/10/2018,Horticulture,Kales,Bag,50,0,normal,31,36,16,0,4.5,6.67,273074,1671213
Kisumu,27/10/2018,Horticulture,Kales,Bag,50,0,normal,30,35,16,0,4.5,6.67,273074,1671213
Kisumu,28/10/2018,Horticulture,Kales,Bag,50,0,normal,30,35,16,0,4.5,6.67,273074,1671213
Kisumu,29/10/2018,Horticulture,Kales,Bag,50,0,normal,30,36,15,0,4.5,6.67,273074,1671213
Kisumu,30/10/2018,Horticulture,Kales,Bag,50,0,normal,30,35,16,0,4.5,6.67,273074,1671213
Kisumu,31/10/2018,Horticulture,Kales,Bag,50,0,normal,30,37,16,0,4.5,6.67,273074,1671213
